game_id,event_num,season,season_type,period,game_clock,description,original_ruling,final_ruling,overturned,crew_chief_id,challenging_team,event_msg_type,challenge_action_number,challenge_action_clock,challenge_action_person_id,resolution_method,challenged_action_number,challenged_period,challenged_clock,challenged_action_type,challenged_action_subtype,challenged_description,challenge_raw_type,taxonomy_category,taxonomy_label,mapping_note
0022000938,639,2020-21,Regular Season,4,PT00M21.70S,Instant Replay4th Period (10:23 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,639,PT00M21.70S,636,person_id_action_number,636,4,PT00M21.70S,Foul,Shooting,Poeltl S.FOUL (P4.PN) (K.Scott),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022000950,263,2020-21,Regular Season,2,PT05M24.00S,Instant Replay2nd Period (8:26 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,263,PT05M24.00S,260,person_id_action_number,260,2,PT05M24.00S,Foul,Shooting,Williams S.FOUL (P3.T3) (J.Butler),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022000950,762,2020-21,Regular Season,5,PT00M31.20S,Instant Replay1st OT (10:17 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,,,,762,PT00M31.20S,757,previous_play,754,5,PT00M31.70S,Made Shot,Pullup Jump shot,Walker IV 16' Pullup Jump Shot (24 PTS) (Murray 8 AST),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022000961,582,2020-21,Regular Season,4,PT06M21.00S,Instant Replay4th Period (10:02 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,582,PT06M21.00S,580,person_id_action_number,580,4,PT06M21.00S,Foul,Shooting,Jackson Jr. S.FOUL (P4.T4) (E.Malloy),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022000961,616,2020-21,Regular Season,4,PT05M18.00S,Instant Replay4th Period (10:09 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,616,PT05M18.00S,613,person_id_action_number,613,4,PT05M18.00S,Foul,Shooting,Harris S.FOUL (P4.PN) (E.Scott),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022000962,354,2020-21,Regular Season,2,PT00M11.40S,Instant Replay2nd Period (9:07 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,,,,354,PT00M11.40S,351,previous_play,349,2,PT00M30.70S,Made Shot,Step Back Jump shot,Russell 25' 3PT Step Back Jump Shot (13 PTS) (Edwards 2 AST),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022000966,579,2020-21,Regular Season,4,PT01M40.00S,Instant Replay4th Period (12:24 AM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,579,PT01M40.00S,576,person_id_action_number,576,4,PT01M40.00S,Foul,Shooting,Cousins S.FOUL (P3.PN) (J.Tiven),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022000972,374,2020-21,Regular Season,3,PT05M47.00S,Instant Replay3rd Period (9:32 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,374,PT05M47.00S,371,person_id_action_number,371,3,PT05M47.00S,Foul,Shooting,Maledon S.FOUL (P2.T3) (N.Green),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022000972,641,2020-21,Regular Season,4,PT00M16.00S,Instant Replay4th Period (10:16 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,,,,641,PT00M16.00S,638,previous_play,637,4,PT00M23.00S,Turnover,Traveling,Paul Traveling Turnover (P4.T11),Turnover: Traveling,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022000973,679,2020-21,Regular Season,5,PT02M18.00S,Instant Replay1st OT (10:27 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,,,,679,PT02M18.00S,676,previous_play,680,5,PT02M38.00S,Turnover,Shot Clock Turnover,76ers Turnover: Shot Clock (T#11),Turnover: 24 Second Violation,timing_count_judgment,Timing/count judgment,Shot-clock turnover mapped to timing/count judgment.
0022000982,264,2020-21,Regular Season,2,PT03M24.00S,Instant Replay2nd Period (11:14 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,,,,264,PT03M24.00S,261,previous_play,260,2,PT03M42.00S,Free Throw,Free Throw 2 of 2,Davis Free Throw 2 of 2 (14 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022000984,690,2020-21,Regular Season,4,PT00M09.40S,Instant Replay4th Period (9:41 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,690,PT00M09.40S,687,person_id_action_number,687,4,PT00M09.40S,Foul,Shooting,Biyombo S.FOUL (P3.PN) (M.Lindsay),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022000997,268,2020-21,Regular Season,2,PT03M28.00S,Instant Replay2nd Period (8:25 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,268,PT03M28.00S,265,person_id_action_number,265,2,PT03M28.00S,Foul,Shooting,VanVleet S.FOUL (P1.T4) (K.Fitzgerald),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022000997,770,2020-21,Regular Season,5,PT00M45.50S,Instant Replay1st OT (10:18 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,,,,770,PT00M45.50S,767,previous_same_clock,766,5,PT00M45.50S,Rebound,Unknown,Wizards Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022000998,659,2020-21,Regular Season,4,PT00M06.70S,Instant Replay4th Period (10:02 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,659,PT00M06.70S,656,person_id_action_number,656,4,PT00M06.70S,Foul,Shooting,Brunson S.FOUL (P4.PN) (B.Forte),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022001008,192,2020-21,Regular Season,2,PT10M09.00S,Instant Replay2nd Period (9:45 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,192,PT10M09.00S,189,person_id_action_number,189,2,PT10M09.00S,Foul,Shooting,Niang S.FOUL (P3.T2) (T.Ford),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022001008,381,2020-21,Regular Season,3,PT06M23.00S,Instant Replay3rd Period (10:34 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,381,PT06M23.00S,378,person_id_action_number,378,3,PT06M23.00S,Foul,Shooting,Campazzo S.FOUL (P2.T3) (T.Ford),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022001012,390,2020-21,Regular Season,3,PT11M08.00S,Instant Replay3rd Period (8:23 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,,,,390,PT11M08.00S,387,previous_same_clock,398,3,PT11M08.00S,Rebound,Unknown,Wizards Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022001028,329,2020-21,Regular Season,2,PT00M32.00S,Instant Replay2nd Period (9:02 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,329,PT00M32.00S,324,person_id_action_number,324,2,PT00M32.00S,Foul,Shooting,Johnson S.FOUL (P1.T3) (B.Adair),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022001041,415,2020-21,Regular Season,3,PT03M13.00S,Instant Replay3rd Period (12:01 AM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,,,,415,PT03M13.00S,413,previous_play,409,3,PT03M16.00S,Turnover,Lost Ball,Caldwell-Pope Lost Ball Turnover (P1.T11),Turnover: Lost Ball,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022001041,563,2020-21,Regular Season,4,PT03M17.00S,Instant Replay4th Period (12:32 AM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,,,,563,PT03M17.00S,560,previous_same_clock,559,4,PT03M17.00S,Rebound,Unknown,Knicks Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022001050,534,2020-21,Regular Season,4,PT04M50.00S,Instant Replay4th Period (9:52 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,203177.0,,,534,PT04M50.00S,530,person_id_action_number,530,4,PT04M50.00S,Foul,Personal,Joe P.FOUL (P1.T3) (T.Brothers),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022001059,243,2020-21,Regular Season,2,PT04M32.00S,Instant Replay2nd Period (10:31 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,243,PT04M32.00S,240,person_id_action_number,240,2,PT04M32.00S,Foul,Shooting,Looney S.FOUL (P1.T3) (J.Goble),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022001064,410,2020-21,Regular Season,3,PT07M28.00S,Instant Replay3rd Period (2:31 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,410,PT07M28.00S,407,person_id_action_number,407,3,PT07M28.00S,Violation,Defensive Goaltending,Noel Violation:Defensive Goaltending (M.Kogut),Violation: Defensive Goaltending,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022001073,538,2020-21,Regular Season,4,PT04M36.00S,Instant Replay4th Period (3:14 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,,,,538,PT04M36.00S,536,previous_same_clock,535,4,PT04M36.00S,Rebound,Unknown,KNICKS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022001074,354,2020-21,Regular Season,3,PT08M29.00S,Instant Replay3rd Period (10:25 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,,,,354,PT08M29.00S,351,previous_same_clock,404,3,PT08M29.00S,Rebound,Unknown,THUNDER Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022001080,512,2020-21,Regular Season,3,PT00M00.70S,Instant Replay3rd Period (2:51 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,,,,512,PT00M00.70S,510,person_id_action_number,510,3,PT00M00.70S,Foul,Offensive,Lopez OFF.Foul (P2) (L.Richardson),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100002,662,2021-22,Regular Season,4,PT04M21.00S,Instant Replay4th Period (12:28 AM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2882.0,,,662,PT04M21.00S,658,previous_same_clock,670,4,PT04M21.00S,Turnover,Out of Bounds Lost Ball Turnover,James Out of Bounds Lost Ball Turnover (P3.T17),Turnover: Out of Bounds Lost Ball Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022100006,699,2021-22,Regular Season,4,PT01M05.00S,Instant Replay4th Period (9:58 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,200833.0,,,699,PT01M05.00S,696,person_id_action_number,696,4,PT01M05.00S,Foul,Offensive,Anunoby OFF.Foul (P1) (B.Kennedy),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100010,437,2021-22,Regular Season,3,PT08M32.00S,Instant Replay3rd Period (10:09 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1151.0,,,437,PT08M32.00S,434,previous_same_clock,535,3,PT08M32.00S,Rebound,Unknown,Magic Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022100015,242,2021-22,Regular Season,2,PT08M28.00S,Instant Replay2nd Period (8:53 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2714.0,,,242,PT08M28.00S,238,previous_play,237,2,PT08M30.00S,Rebound,Unknown,G. Antetokounmpo REBOUND (Off:0 Def:5),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022100015,556,2021-22,Regular Season,3,PT01M25.00S,Instant Replay3rd Period (10:03 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2714.0,,,556,PT01M25.00S,553,person_id_action_number,553,3,PT01M25.00S,Foul,Offensive Charge,Kalaitzakis Offensive Charge Foul (P1) (D.Guthrie),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100020,543,2021-22,Regular Season,4,PT09M13.00S,Instant Replay4th Period (9:29 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,101283.0,,,543,PT09M13.00S,540,person_id_action_number,540,4,PT09M13.00S,Foul,Offensive Charge,Mykhailiuk Offensive Charge Foul (P1) (C.Blair),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100023,231,2021-22,Regular Season,2,PT08M43.00S,Instant Replay2nd Period (8:51 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1151.0,,,231,PT08M43.00S,226,previous_same_clock,250,2,PT08M43.00S,Made Shot,Putback Dunk Shot,Wood 6' Putback Dunk (15 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022100027,647,2021-22,Regular Season,4,PT01M16.00S,Instant Replay4th Period (8:17 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1198.0,,,647,PT01M16.00S,645,person_id_action_number,645,4,PT01M16.00S,Foul,Shooting,Okoro S.FOUL (P3.PN) (S.Wall),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100028,683,2021-22,Regular Season,5,PT00M41.70S,Instant Replay1st OT (9:40 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1193.0,,,683,PT00M41.70S,680,person_id_action_number,680,5,PT00M41.70S,Foul,Personal,Brogdon P.FOUL (P2.T1) (J.Conley),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100029,427,2021-22,Regular Season,3,PT05M54.00S,Instant Replay3rd Period (9:06 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1626302.0,,,427,PT05M54.00S,425,previous_play,419,3,PT06M06.00S,Made Shot,Driving Reverse Layup Shot,Doncic 1' Driving Reverse Layup (15 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022100031,530,2021-22,Regular Season,3,PT02M13.00S,Instant Replay3rd Period (9:49 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2005.0,,,530,PT02M13.00S,529,previous_play,527,3,PT02M24.00S,Made Shot,Jump Shot,Beasley 20' Jump Shot (2 PTS) (Beverley 6 AST),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022100036,662,2021-22,Regular Season,4,PT00M57.60S,Instant Replay4th Period (9:26 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,202027.0,,,662,PT00M57.60S,658,person_id_action_number,658,4,PT00M57.60S,Foul,Shooting,Anthony S.FOUL (P4.PN) (T.Maddox),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100039,655,2021-22,Regular Season,4,PT00M59.20S,Instant Replay4th Period (11:23 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2002.0,,,655,PT00M59.20S,653,previous_same_clock,665,4,PT00M59.20S,Missed Shot,Jump Shot,MISS Hield 26' 3PT Jump Shot,Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022100040,649,2021-22,Regular Season,4,PT00M57.60S,Instant Replay4th Period (11:43 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1830.0,,,649,PT00M57.60S,646,previous_same_clock,666,4,PT00M57.60S,Rebound,Unknown,Grizzlies Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022100040,663,2021-22,Regular Season,4,PT00M49.00S,Instant Replay4th Period (11:46 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1830.0,,,663,PT00M49.00S,660,previous_play,656,4,PT00M50.00S,Rebound,Unknown,Grizzlies Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022100041,632,2021-22,Regular Season,4,PT05M28.00S,Instant Replay4th Period (9:05 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2005.0,,,632,PT05M28.00S,629,previous_same_clock,633,4,PT05M28.00S,Turnover,Out of Bounds Lost Ball Turnover,Brown Out of Bounds Lost Ball Turnover (P2.T8),Turnover: Out of Bounds Lost Ball Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022100047,578,2021-22,Regular Season,4,PT08M54.00S,Instant Replay4th Period (10:03 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2530.0,,,578,PT08M54.00S,575,person_id_action_number,575,4,PT08M54.00S,Foul,Loose Ball,Vanderbilt L.B.FOUL (P1.PN) (E.Malloy),Foul: Loose Ball,continuous_off_ball_monitoring,Continuous off-ball monitoring,Mapped from challenged action type and subtype.
0022100051,147,2021-22,Regular Season,1,PT00M51.90S,Instant Replay1st Period (8:34 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,201245.0,,,147,PT00M51.90S,145,previous_same_clock,191,1,PT00M51.90S,Turnover,Offensive Foul Turnover,Bjelica Offensive Foul Turnover (P1.T3),Turnover: Offensive Foul Turnover,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100052,202,2021-22,Regular Season,2,PT09M13.00S,Instant Replay2nd Period (9:17 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2882.0,,,202,PT09M13.00S,253,previous_same_clock,198,2,PT09M13.00S,Made Shot,Driving Layup Shot,Brunson Driving Layup (4 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022100052,542,2021-22,Regular Season,4,PT11M46.00S,Instant Replay4th Period (10:28 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2882.0,,,542,PT11M46.00S,540,person_id_action_number,540,4,PT11M46.00S,Foul,Shooting,Kleber S.FOUL (P3.T1) (J.Van Duyne),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100054,393,2021-22,Regular Season,3,PT05M26.00S,Instant Replay3rd Period (11:37 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2002.0,,,393,PT05M26.00S,390,person_id_action_number,390,3,PT05M26.00S,Foul,Offensive Charge,Gordon Offensive Charge Foul (P2) (D.Collins),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100057,533,2021-22,Regular Season,4,PT09M37.00S,Instant Replay4th Period (9:27 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2530.0,,,533,PT09M37.00S,531,person_id_action_number,531,4,PT09M37.00S,Foul,Shooting,Harris S.FOUL (P3.T1) (B.Schwab),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100059,533,2021-22,Regular Season,4,PT07M34.00S,Instant Replay4th Period (9:36 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2003.0,,,533,PT07M34.00S,531,previous_same_clock,530,4,PT07M34.00S,Rebound,Unknown,PELICANS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022100061,636,2021-22,Regular Season,4,PT01M47.00S,Instant Replay4th Period (10:19 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,203177.0,,,636,PT01M47.00S,633,previous_play,632,4,PT02M00.00S,Rebound,Unknown,Monk REBOUND (Off:1 Def:2),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022100065,536,2021-22,Regular Season,4,PT08M48.00S,Instant Replay4th Period (9:04 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1199.0,,,536,PT08M48.00S,533,person_id_action_number,533,4,PT08M48.00S,Foul,Shooting,Diallo S.FOUL (P2.T2) (A.Nagy),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022100071,594,2021-22,Regular Season,4,PT02M29.00S,Instant Replay4th Period (9:17 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1148.0,,,594,PT02M29.00S,591,previous_same_clock,615,4,PT02M29.00S,Rebound,Unknown,RAPTORS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022100073,553,2021-22,Regular Season,4,PT08M58.00S,Instant Replay4th Period (9:33 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1146.0,,,553,PT08M58.00S,548,previous_play,546,4,PT09M13.00S,Made Shot,Jump Bank Shot,Morris 5' Jump Bank Shot (6 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
